0.0,0,0.0,20.0,1.6132928326584306e-16,0.0
1.0,500,-0.0010745732574333755,20.04250749935906,0.00023687897471469464,-0.34870993288325497
2.0,1000,-0.002075451620871527,20.084967724112786,0.0004751632458618667,-0.6903392572299257
3.0,1500,-0.003033194131207728,20.12766325277837,0.0006831378596803484,-1.0351575333339276
4.0,2000,-0.003942008410275033,20.170540336529186,0.0008671608552648276,-1.378991772387543
5.0,2500,-0.0048051274576821346,20.213598432169995,0.0010259363190300774,-1.7221715570798042
6.0,3000,-0.005624757030175842,20.25683549073267,0.0011591731087732234,-2.064668540389354
7.0,3500,-0.006403112145287937,20.300250264989902,0.00126653226020851,-2.4065510643275116
8.0,4000,-0.007142255975717382,20.34384167383361,0.0013478107544789304,-2.7478772923917685
9.0,4500,-0.007844138840154613,20.38760872710419,0.0014028917319836003,-3.088705278561339
10.0,5000,-0.008510604352728546,20.431550520241725,0.001431727775515857,-3.429090876004382
11.0,5500,-0.009143398685337145,20.475666223363923,0.001434324296067756,-3.769088100371008
12.0,6000,-0.009744177859259517,20.519955076691232,0.0014107270562712954,-4.108749223643658
13.0,6500,-0.010314514244854855,20.56441638626231,0.0013610124895014272,-4.4481249017771765
14.0,7000,-0.010855902311211307,20.609049520608615,0.001285280216922445,-4.787264282175487
15.0,7500,-0.011369763778864173,20.65385390797878,0.0011836472695681104,-5.126215099726961
16.0,8000,-0.011857452269185609,20.69882903402118,0.001056243636093017,-5.4650237622434
17.0,8500,-0.012320257525519962,20.743974439816515,0.0009032088476282792,-5.8037354271047725
18.0,9000,-0.01275940926402147,20.789289720185412,0.000724689376565054,-6.1423940704231565
19.0,9500,-0.01317608070029963,20.834774522211205,0.0005208366764672331,-6.481042549813619
20.0,10000,-0.013571391788936682,20.88042854393199,0.00029180572838049396,-6.8197226616555735
21.0,10500,-0.013946412206527814,20.926251533165868,3.775398861054907e-05,-7.158475193565651
22.0,11000,-0.014302164103359383,20.972243286441245,-0.0002411593450268798,-7.4973399726787715
23.0,11500,-0.01463962464504498,21.018403648010228,-0.000544773813420496,-7.836355910230026
24.0,12000,-0.014959728362380853,21.064732508927726,-0.0008729279743971627,-8.17556104284861
25.0,12500,-0.01526336932474781,21.111229806182813,-0.0012254595198008603,-8.514992570908394
26.0,13000,-0.015551403150926568,21.157895521871552,-0.0016022052639127066,-8.854686894226191
27.0,13500,-0.015824648868903557,21.204729682402984,-0.002003001029001361,-9.194679645353604
28.0,14000,-0.016083890635251064,21.25173235773168,-0.0024276814486974066,-9.535005720672801
29.0,14500,-0.016329879323438157,21.2989036606117,-0.0028760797056542123,-9.87569930947714
30.0,15000,-0.016563333989046358,21.34624374586783,-0.0033480272168537537,-10.216793921191059
31.0,15500,-0.01678494321966051,21.393752809681004,-0.0038433532768601814,-10.558322410864527
32.0,16000,-0.01699536637573451,21.441431088885437,-0.004361884667885903,-10.900317003059527
33.0,16500,-0.01719523472866097,21.489278860275455,-0.004903445243248067,-11.242809314231344
34.0,17000,-0.017385152501162904,21.537296439920542,-0.005467855489833709,-11.58583037369516
35.0,17500,-0.017565697815281,21.5854841824875,-0.006054932074020268,-11.929410643258363
36.0,18000,-0.01773742355180441,21.63384248056883,-0.006664487374562225,-12.27358003558965
37.0,18500,-0.017900858125606434,21.682371764016487,-0.007296329005446661,-12.618367931389013
38.0,19000,-0.018056506180271825,21.731072499280735,-0.007950259331010429,-12.96380319541549
39.0,19500,-0.018204849205205376,21.779945188753615,-0.008626074975312176,-13.30991419142484
40.0,20000,-0.01834634607813307,21.828990370116614,-0.009323566327294558,-13.656728796063096
41.0,20500,-0.018481433535947167,21.878208615692724,-0.010042517043141574,-14.004274411760038
42.0,21000,-0.018610526575627118,21.927600531802383,-0.01078270354694344,-14.352577978660209
43.0,21500,-0.018734018788114426,21.977166758123516,-0.011543894530601131,-14.701665985628313
44.0,22000,-0.018852282626170835,22.026907967055656,-0.012325850453970152,-15.051564480361979
45.0,22500,-0.018965669608701552,22.076824863088135,-0.013128323045805787,-15.402299078642065
46.0,23000,-0.01907451046229469,22.12691818217256,-0.013951054806568677,-15.753894972750576
47.0,23500,-0.019179115201683083,22.177188691099772,-0.014793778513405575,-16.106376939081215
48.0,24000,-0.019279773150013335,22.227637186881484,-0.015656216728370823,-16.459769344969864
49.0,24500,-0.019376752899858074,22.27826449613688,-0.01653808131037411,-16.814096154768176
50.0,25000,-0.01947030221573215,22.329071474484635,-0.017439072931573152,-17.169380935182904
51.0,25500,-0.019560647878726134,22.380059005940787,-0.01835888059908858,-17.525646859903762
52.0,26000,-0.019647995473693003,22.431228002322882,-0.019297181182764425,-17.882916713541455
53.0,26500,-0.01973252911927792,22.482579402661198,-0.020253638949646463,-18.24121289489435
54.0,27000,-0.019814411141056865,22.5341141726176,-0.021227905106491793,-18.60055741956817
55.0,27500,-0.019893781687762402,22.585833303912906,-0.022219617350809795,-18.960971921964337
56.0,28000,-0.019970758290733193,22.637737813763884,-0.023228399431713828,-19.322477656660393
57.0,28500,-0.020045435366066677,22.689828744330633,-0.02425386072173641,-19.68509549920046
58.0,29000,-0.020117883659893476,22.74210716217592,-0.02529559580058828,-20.04884594631757
59.0,29500,-0.02018814963557236,22.794574157737785,-0.026353184052406484,-20.413749115606787
60.0,30000,-0.020256254803221463,22.847230844816867,-0.027426189277668905,-20.779824744672116
61.0,30500,-0.020322194990548437,22.90007836008044,-0.028514159321453042,-21.14709218976838
62.0,31000,-0.020385939554670496,22.95311786258503,-0.029616625719357637,-21.515570423959847
63.0,31500,-0.0204474305343037,23.00635053332009,-0.03073310336339405,-21.885278034823216
64.0,32000,-0.020506581741657204,23.059777574774863,-0.0318630901889768,-22.256233221715487
65.0,32500,-0.020563277793353152,23.113400210531665,-0.03300606688563368,-22.628453792637995
66.0,33000,-0.02061737307979561,23.167219684888494,-0.03416149663332724,-23.001957160723826
67.0,33500,-0.02066869067228838,23.221237262514467,-0.0353288248668573,-23.376760340379757
68.0,34000,-0.020717021167361294,23.275454228141907,-0.03650747907077731,-23.752879943117044
69.0,34500,-0.02076212146757167,23.329871886299486,-0.037696868607624306,-24.130332173106968
70.0,35000,-0.02080371349856802,23.384491561090954,-0.03889638458244975,-24.509132822502192
71.0,35500,-0.02084148286195714,23.439314596024815,-0.040105399746836384,-24.88929726656626
72.0,36000,-0.020875077423743615,23.49434235390054,-0.04132326844574588,-25.270840458660125
73.0,36500,-0.020904105838517595,23.54957621675783,-0.042549326611093036,-25.653776925137123
74.0,37000,-0.02092813600951471,23.60501758589577,-0.04378289180605685,-26.038120760206382
75.0,37500,-0.02094669348537409,23.660667881969516,-0.045023263324367,-26.423885620826503
76.0,38000,-0.02095925979426938,23.716528545173176,-0.04626972234953823,-26.81108472170228
77.0,38500,-0.02096527071724763,23.77260103551792,-0.04752153217885452,-27.199730830461217
78.0,39000,-0.020964114502332598,23.828886833215623,-0.04877793851812087,-27.58983626310003
79.0,39500,-0.020955130022625612,23.885387439179482,-0.05003816985260262,-27.981412879794746
80.0,40000,-0.020937604881286376,23.94210437565363,-0.05130143790124045,-28.37447208118602
81.0,39500,-0.020518423744824654,23.921244578435854,-0.052182412870524525,-28.305857419754062
82.0,39000,-0.020641503465400113,23.87193388273235,-0.05199681951719157,-28.07862619143638
83.0,38500,-0.020458538897696332,23.821517523353215,-0.05193659116414939,-27.76057825695845
84.0,38000,-0.020485591501967715,23.764718828970683,-0.051111198904039715,-27.409639976762044
85.0,37500,-0.020409447389056923,23.709836230805976,-0.050362668626675905,-27.032201173441706
86.0,37000,-0.02041858856125417,23.65275442500231,-0.04919110036764225,-26.6477685433509
87.0,36500,-0.020375373866905244,23.596999050203095,-0.0481096893850089,-26.255545214307414
88.0,36000,-0.020370782470522375,23.540437004533622,-0.046812356676096484,-25.86292883467049
89.0,35500,-0.020334646585603466,23.48466360834198,-0.04559247914116758,-25.46870658658333
90.0,35000,-0.020315339781921016,23.428661798288477,-0.044268536798829417,-25.075738218831564
91.0,34500,-0.020275985076377123,23.37314940993809,-0.04300042367296672,-24.6832618650109
92.0,34000,-0.020242790122323828,23.317661660431938,-0.04168697169067699,-24.292369824219342
93.0,33500,-0.020196691866643246,23.262513708829168,-0.040411329538590154,-23.90266913359887
94.0,33000,-0.020151642690706628,23.207500244029234,-0.03912078977891803,-23.51456271431491
95.0,32500,-0.020098150827256245,23.152755081699787,-0.03785663633670433,-23.127862432857054
96.0,32000,-0.02004343112417889,23.09819020484455,-0.03659323999233871,-22.74270530653595
97.0,31500,-0.01998298482608063,23.043860025692602,-0.035350242194603504,-22.359000434616846
98.0,31000,-0.019920432389349818,22.989727644654295,-0.0341160821666371,-21.976783879838052
99.0,30500,-0.019853764117897132,22.93581383513517,-0.03289980037165689,-21.596006479260673
100.0,30000,-0.019784745576949425,22.882103166872277,-0.03169665733604454,-21.21666653006726
101.0,29500,-0.019712536909025302,22.82860268347644,-0.030510768357677298,-20.83873130852153
102.0,29000,-0.019637969822368928,22.775305643155722,-0.02934048279926206,-20.4621850345737
103.0,28500,-0.019560710107806745,22.722213720200266,-0.028187738665065923,-20.087000820159027
104.0,28000,-0.019481121262559797,22.66932356813127,-0.027052185219198,-19.713157472773315
105.0,27500,-0.019399056597243558,22.616634870165775,-0.02593483675478203,-19.34062977780368
106.0,27000,-0.019314636863614065,22.564145573586696,-0.024835841821010077,-18.969394220492696
107.0,26500,-0.019227758785440252,22.51185468037372,-0.023755830282441215,-18.59942571328718
108.0,26000,-0.019138405626154098,22.459760633795497,-0.022695115341890892,-18.230699495242106
109.0,25500,-0.019046456527045286,22.407862240806768,-0.021654161658600346,-17.86319005767044
110.0,25000,-0.018951805224109164,22.35615815217097,-0.02063331708209301,-17.496871759659598
111.0,24500,-0.018854289831884585,22.304647152468583,-0.019632965868908156,-17.131718483371404
112.0,24000,-0.01875373634852029,22.253328001233733,-0.018653444361756283,-16.767703827959128
113.0,23500,-0.018649934312114647,22.202199519546127,-0.017695088339107268,-16.40480100059775
114.0,23000,-0.01854265216945966,22.151260544258733,-0.016758208555245346,-16.04298287437856
115.0,22500,-0.018431629465958554,22.100509952600042,-0.015843104771170985,-15.682221952923642
116.0,22000,-0.018316582144666693,22.04994664991208,-0.014950059498119353,-15.322490384700629
117.0,21500,-0.01819720030858668,21.99956957641188,-0.014079342234877931,-14.963759949172077
118.0,21000,-0.018073150029969065,21.94937770428803,-0.01323120836248752,-14.606002056746773
119.0,20500,-0.017944072806179545,21.89937003962632,-0.01240590069444357,-14.249187740142649
120.0,20000,-0.017809586147613632,21.8495456219565,-0.011603649715270309,-13.893287648927783
121.0,19500,-0.01766928343134816,21.7999035249427,-0.010824674435485113,-13.538272041104682
122.0,19000,-0.017522734004908336,21.750442856522696,-0.010069182941427807,-13.184110774849811
123.0,18500,-0.017369483030159283,21.701162759294775,-0.009337373069124771,-12.83077329881311
124.0,18000,-0.01720905132660333,21.652062410780047,-0.008629433003415607,-12.478228641734553
125.0,17500,-0.017040935083672937,21.603141023727936,-0.007945541889443047,-12.126445400976147
126.0,17000,-0.016864605504651242,21.554397846388415,-0.007285870415617339,-11.775391730120534
127.0,16500,-0.016679508350087857,21.505832162782824,-0.0066505813828648536,-11.425035325524597
128.0,16000,-0.01648506339368394,21.457443292957922,-0.006039830250503447,-11.075343411830808
129.0,15500,-0.016280663781476246,21.409230593228102,-0.005453765658652278,-10.726282726381777
130.0,15000,-0.01606567529507391,21.361193456402084,-0.004892529922596915,-10.377819502502811
131.0,14500,-0.015839435514409028,21.313331311994048,-0.004356259494979892,-10.029919451600213
132.0,14000,-0.015601252877150806,21.26564362641762,-0.0038450853905818774,-9.682547744020843
133.0,13500,-0.015350405630694508,21.218129903161916,-0.0033591335671625047,-9.33566898861008
134.0,13000,-0.015086140671950132,21.170789682948534,-0.002898525254475877,-8.989247210894186
135.0,12500,-0.014807672270205186,21.123622543868734,-0.0024633772219070788,-8.643245829805291
136.0,12000,-0.014514180666709509,21.07662810150013,-0.002053801972583834,-8.297627632849903
137.0,11500,-0.01420481054493572,21.029806009002435,-0.0016699078495773095,-7.952354749611423
138.0,11000,-0.013878669363785512,20.98315595719223,-0.0013117990359552203,-7.60738862345399
139.0,10500,-0.013534825545566731,20.93667767459714,-0.000979575426516277,-7.262689981276546
140.0,10000,-0.01317230650929041,20.89037092749046,-0.0006733323434966881,-6.91821880113701
141.0,9500,-0.012790096538701612,20.844235519907983,-0.00039316006214689184,-6.573934277536172
142.0,9000,-0.012387134472876316,20.798271293650085,-0.0001391431034924208,-6.2297947841104
143.0,8500,-0.011962311205796605,20.752478128273246,8.864075853110345e-05,-5.885757833437533
144.0,8000,-0.011514466978794269,20.706855941077222,0.00029012184198103433,-5.541780033600147
145.0,7500,-0.011042388447885909,20.66140468709638,0.0004652403368912393,-5.19781704108158
146.0,7000,-0.010544805504274224,20.616124359106742,0.000613948624655445,-4.853823509483617
147.0,6500,-0.010020387823046928,20.571014987664192,0.0007362142689209955,-4.509753033446616
148.0,6000,-0.009467741109689565,20.52607664119467,0.0008320238450113086,-4.165558087021767
149.0,5500,-0.008885403007925508,20.481309426163413,0.0009013878209802317,-3.8211899555788578
150.0,5000,-0.008271838623655658,20.436713487359256,0.0009443467625544089,-3.4765986601289303
151.0,4500,-0.0076254356087444575,20.392289008341077,0.000960979212376329,-3.1317328726807765
152.0,4000,-0.00694449873239672,20.348036212108124,0.0009514116966558225,-2.786539820926616
153.0,3500,-0.006227243846746833,20.30395536207526,0.000915831448730634,-2.440965180138698
154.0,3000,-0.005471791122678427,20.260046763459442,0.000854502621809662,-2.094952949636892
155.0,2500,-0.004676157388513069,20.216310765217607,0.000767787009563722,-1.7484453105158937
156.0,2000,-0.003838247341535095,20.172747762720725,0.0006561706288838254,-1.4013824604646878
157.0,1500,-0.0029558433099557413,20.129358201409786,0.0005202979802581769,-1.0537024204021925
158.0,1000,-0.002026593105675323,20.086142581760736,0.0003610164414522615,-0.7053408062213348
159.0,500,-0.0010479953018599497,20.043101465997992,0.00017943414849134554,-0.35623055706945844
